ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,UltimateSource,Source,Pages
kang1289-1,"Kambang, (the island of) Kangean (off the east coast of Madura)",kang1289,Kangean,kkv,Papunesia,-7.98335,112.968,Austronesian,,Stokhof1987Vol11,pp.274-275
kang1291-1,Igom,kang1291,Kanggape,igm,Papunesia,-4.4153,144.816,Lower Sepik-Ramu,1 CSQ. Village: Isingin.,LeanMadang,p.10
kang1291-2,Igom,kang1291,Kanggape,igm,Papunesia,-4.4153,144.816,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
kang1291-3,Igom,kang1291,Kanggape,igm,Papunesia,-4.4153,144.816,Lower Sepik-Ramu,,Capell1951,p.143
kani1281-1,Wataluma,kani1281,Kaninuwa,wat,Papunesia,-9.23148,150.253,Austronesian,1 CSQ. Village: Wataluma.,Lean1986Vol06,p.66
kani1282-1,"Kaniet Islands, Thilenius (1903)",kani1282,Kaniet,ktk,Papunesia,-1.51777,145.086,Austronesian,,Blust2021,p.27
kani1283-1,"Kaniet Islands, Dempwolff (1905)",kani1283,Kaniet-Dempwolff,,Papunesia,-0.892611,145.543794,Austronesian,,Blust2021,p.27
kani1286-1,Yate (Kanite sub-dialect),kani1286,Kanite,kmu,Papunesia,-6.38841,145.556,Nuclear Trans New Guinea,S.I.L word list (1975).,Lean1986Vol08,p.46
kano1244-1,Tanjong,kano1244,Kanowit-Tanjong Melanau,kxn,Papunesia,2.03781,112.383,Austronesian,,Urquhart1955,pp.195-196
kapi1250-1,Kapin,kapi1250,Kapin,tbx,Papunesia,-7.05732,146.529,Austronesian,1 CSQ. Village: Kapin No. 2.,LeanMorobe,pp.34-35
kapi1250-2,Kapin,kapi1250,Kapin,tbx,Papunesia,-7.05732,146.529,Austronesian,,Smith1988,p.71
kapp1237-1,Ali,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Laycock1970D08,pp.1040-1044
kapp1237-2,Ali,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Laycock1976,p.416
kapp1237-3,Ali,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Ray1919,p.328
kapp1237-4,Ali (coastal villages),kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,"9 CSQs. Villages: Yakamul (7), Paup (1), Buyat (?) (1).",LeanSandaun,p.13
kapp1237-5,Ali (islands),kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,"2 CSQs. Ali Is., Angel Is",LeanSandaun,pp.12-13
kapp1237-6,Ali-Yakamul,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Laycock1970D02,p.168
kapp1237-7,Saliu,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Ray1919,p.328
kapp1237-8,Yakamul,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Ray1919,p.328
kapp1237-9,Yamir,kapp1237,Kap,ykm,Papunesia,-3.28761,142.659,Austronesian,,Ray1919,p.328
kapr1245-1,Kapriman,kapr1245,Kapriman,dju,Papunesia,-4.51011,143.241,Sepik,"2 CSQs. Villages: Kraimbit, Kuvenmas.",LeanEastSepik,p.49
kapr1245-2,Kapriman,kapr1245,Kapriman,dju,Papunesia,-4.51011,143.241,Sepik,,Laycock1971D21,p.2924
kapt1235-1,Kaptiau,kapt1235,Kaptiau,kbi,Papunesia,-2.388426,139.795818,Austronesian,,Smits1992,pp.147-150
kara1486-1,Kara (Eastern dialect),kara1486,Kara (Papua New Guinea),leu,Papunesia,-2.81957,151.111,Austronesian,"2 CSQs, 1 IMP, Field Notes 1983. Villages: Nonopai, Sali, Lauan, Lemusmus, Lemakot.",Lean1985Vol01,p.27
kara1486-2,Lamusmus,kara1486,Kara (Papua New Guinea),leu,Papunesia,-2.81957,151.111,Austronesian,,Schnee1901,p.260
kara1495-1,Karawa,kara1495,Karawa,xrw,Papunesia,-3.69933,142.018,Sepik,,Laycock1967C05,p.55
kara1497-1,Karami,kara1497,Karami,xar,Papunesia,-7.13333,143.117,Karami,,Ray1923,p.345
kara1499-1,Karas,kara1499,Kalamang,kgv,Papunesia,-3.47037,132.678,West Bomberai,,Galis1955,p.135
kark1258-1,Yuri,kark1258,Karkar-Yuri,yuj,Papunesia,-3.74954,141.098,Pauwasi,,Laycock1970D13,p.1810
kark1258-2,Yuri (Auya No. 2 village),kark1258,Karkar-Yuri,yuj,Papunesia,-3.74954,141.098,Pauwasi,SIL Word List (1974/75). Village: Auya No. 2.,LeanSandaun,p.23
kark1258-3,Yuri (Kambriap village),kark1258,Karkar-Yuri,yuj,Papunesia,-3.74954,141.098,Pauwasi,1 CSQ. Village: Kambriap. ,LeanSandaun,p.23
karn1252-1,Barim,karn1252,Karnai,bbv,Papunesia,-5.74133,147.917,Austronesian,,Smith1988,pp.58-59
karn1252-2,"Barim, Rock Island",karn1252,Karnai,bbv,Papunesia,-5.74133,147.917,Austronesian,,Chinnery1928,pp.99-100
karn1252-3,Karnai,karn1252,Karnai,bbv,Papunesia,-5.74133,147.917,Austronesian,,Carter2012,p.59
kasi1256-1,Kasiguranin (Casiguran Dialect),kasi1256,Kasiguranin,ksn,Papunesia,16.1881,122.118,Austronesian,,Headland1972,pp.3-7
kasu1251-1,Kasua,kasu1251,Kasua,khs,Papunesia,-6.64861,142.993,Bosavi,[unknown],Lean1986Vol10,"pp.23, 52"
kasu1251-2,Kasua (Musula village),kasu1251,Kasua,khs,Papunesia,-6.64861,142.993,Bosavi,SIL Word List (1979). Village: Musula.,LeanSouthernHighlands,p.9
kate1253-1,Bila,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Ray1919,p.329
kate1253-2,Bussim,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Ray1919,p.329
kate1253-3,Kai,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Ray1919,p.329
kate1253-4,Kamoka,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Ray1919,p.329
kate1253-5,Kâte,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Smith1988,p.77
kate1253-6,Poom,kate1253,Kâte,kmg,Papunesia,-6.4795,147.757,Nuclear Trans New Guinea,,Ray1919,p.329
kaul1240-1,Pasismauna (Kaulong dialect area),kaul1240,Kaulong,pss,Papunesia,-6.08192,149.696,Austronesian,1 IMP. Village: Pomugu.,Lean1985Vol04,p.59
kaul1240-2,Pasismauna (Kaulong dialect),kaul1240,Kaulong,pss,Papunesia,-6.08192,149.696,Austronesian,"Wakefield and Whitacre, SIL Word List, 1980. Village: Kalamlo.",Lean1985Vol04,p.59
kaur1269-1,Kauer,kaur1269,Kaur,vkk,Papunesia,-4.6251,103.512,Austronesian,,Stokhof1987Vol10.2,p.169
kaur1271-1,Kaure,kaur1271,Kaure-Narau,bpp,Papunesia,-3.39188,140.14,Kaure-Kosare,,Galis1960,p.145
kauw1242-1,Kauwerawetj,kauw1242,Kauwera,xau,Papunesia,-2.22799,138.157,Greater Kwerba,,Galis1955,p.142
kawa1276-1,Kawatsa,kawa1276,Kawacha,kcb,Papunesia,-6.95411,146.20997,Angan,SIL Word List (undated).,LeanMorobe,p.62
kawa1276-2,Kawatsa,kawa1276,Kawacha,kcb,Papunesia,-6.95411,146.20997,Angan,,Smith1988,p.100
kawe1240-1,Kawe,kawe1240,Kawe,kgb,Papunesia,-0.17313,130.327,Austronesian,,Remijsen2001,"pp.147, 152"
kawe1240-2,Maya (Laganyan/Kawe),kawe1240,Kawe,kgb,Papunesia,-0.17313,130.327,Austronesian,,Smits1992,pp.146-166
kawi1241-1,Old Javanese (Kawi),kawi1241,Kawi,kaw,Papunesia,-7,111,Austronesian,,Teselkin1972,pp.40-41
kaya1324-1,Kajansch,kaya1324,Kayan Mahakam,xay,Papunesia,0.91787,114.452,Austronesian,,Barth1910,pp.234-279
kaye1241-1,Cajeli,kaye1241,Kayeli,kzl,Papunesia,-3.39247,127.118,Austronesian,,Wallace1869,pp.622-625
kaye1241-2,"Kayeli, Buru",kaye1241,Kayeli,kzl,Papunesia,-3.39247,127.118,Austronesian,,Stokhof1982Vol3.4,p.87
keap1239-1,Keapara (Babaga dialect),keap1239,Keapara,khz,Papunesia,-10.1342,147.95,Austronesian,"5 CSQs. Villages: Babaka (4), Makerupu (1).",Lean1986Vol07,p.74
keap1239-2,Keapara (Kalo dialect),keap1239,Keapara,khz,Papunesia,-10.1342,147.95,Austronesian,7 CSQs. Village: Kalo (7).,Lean1986Vol07,p.75
keap1239-3,Keapara (Kapari dialect),keap1239,Keapara,khz,Papunesia,-10.1342,147.95,Austronesian,5 CSQs. Villages: Kapari (5).,Lean1986Vol07,p.74
keap1239-4,Keapara (Keapara dialect),keap1239,Keapara,khz,Papunesia,-10.1342,147.95,Austronesian,"4 CSQs. Villages: Karawa (3), Keapara (1).",Lean1986Vol07,p.74
kede1239-1,Kwesten (Keder),kede1239,Keder,kdy,Papunesia,-2.03589,139.081,Tor-Orya,,Smits1994,pp.211-221
kehu1238-1,Keuw,kehu1238,Kehu,khh,Papunesia,-3.19328,136.14,Kehu,,Kamholz2012,"pp.258, 260"
keii1239-1,Kei,keii1239,Kei,kei,Papunesia,-5.63948,133.02,Austronesian,,Stokhof1981Vol3.1,p.80
kela1255-1,Kela,kela1255,Kela (Papua New Guinea),kcl,Papunesia,-7.47103,147.173,Austronesian,SIL (1968). Village: Kui.,LeanMorobe,p.53
kela1255-2,Kela,kela1255,Kela (Papua New Guinea),kcl,Papunesia,-7.47103,147.173,Austronesian,,Smith1988,p.56
kele1258-1,Ere-Lele-Gele'-Kuruti (Gele' dialect),kele1258,Kele (Papua New Guinea),sbc,Papunesia,-2.09163,147.064,Austronesian,"4 CSQs. Villages: Buyang, Tingou.",Lean1985Vol02,p.36
kele1258-2,Kele ,kele1258,Kele (Papua New Guinea),sbc,Papunesia,-2.09163,147.064,Austronesian,,Blust2021,"pp.25, 30, 32, 37, 38"
kema1243-1,Ema,kema1243,Kemak,kem,Papunesia,-9.00299,125.159,Austronesian,,Arnaud1998,pp.863-878 [word list item numbers]
kemb1235-1,Barau,kemb1235,Kemberano,bzp,Papunesia,-2.24495,132.988,South Bird's Head Family,,Galis1960,p.139
kemb1235-2,Jàbán-Weriagar,kemb1235,Kemberano,bzp,Papunesia,-2.24495,132.988,South Bird's Head Family,,Galis1955,p.135
kemb1249-1,Sekajang Dayak,kemb1249,Mateq,xem,Papunesia,0.66181,110.468,Austronesian,,Stokhof1986Vol8,p.138
kemt1242-1,Nimboran-groep Kamtuk,kemt1242,Kemtuik,kmt,Papunesia,-2.64894,140.372,Nimboranic,,Galis1955,p.161
keni1248-1,"Ulu Malay, Melawi area",keni1248,Keninjal,knl,Papunesia,-0.63184,111.808,Austronesian,,Stokhof1986Vol8,p.109
keni1249-1,Keningau Murut,keni1249,Keningau Murut,kxi,Papunesia,5.42272,116.198,Austronesian,,Brewis1990,p.10
keni1249-2,Murut Nabaay,keni1249,Keningau Murut,kxi,Papunesia,5.42272,116.198,Austronesian,,Lobel2016,pp.234-239
keor1235-1,Haira,keor1235,Keoru-Ahia,xeu,Papunesia,-7.63603,145.415,Eleman,,Baker1915,p.182
keor1235-2,Kairu-Kaura,keor1235,Keoru-Ahia,xeu,Papunesia,-7.63603,145.415,Eleman,,Brown1921Kairu,p.125
kere1286-1,Kerewo,kere1286,Kerewo,kxz,Papunesia,-7.551,144.309,Kiwaian,,Petterson2010Kerewo,p.24
kesa1244-1,Koromu (Kesawai 2 Village),kesa1244,Kesawai,xes,Papunesia,-5.76797,145.58,Nuclear Trans New Guinea,,AnonymousRamuA,"pp.2, 6"
keta1243-1,Ketanganan (Ketangapan?),keta1243,Ketangalan,kae,Papunesia,25.0257,121.425,Austronesian,,Mueller1910,pp.238-239
ketu1238-1,Mandobo (Arimbit village),ketu1238,Ketum,ktt,Papunesia,-5.34647,140.604,Nuclear Trans New Guinea,,Lebold2014,p.29
keya1238-1,Yate (Keiagana sub-dialect),keya1238,Keyagana,kyg,Papunesia,-6.47599,145.464,Nuclear Trans New Guinea,S.I.L word list (1975).,Lean1986Vol08,p.46
kheh1237-1,Levei ,kheh1237,Khehek,tlx,Papunesia,-2.06626,146.746,Austronesian,,Blust2021,"pp.24, 25, 30, 31, 32, 37"
kheh1237-2,Levei-Tulu (Lebej dialect),kheh1237,Khehek,tlx,Papunesia,-2.06626,146.746,Austronesian,1 CSQ. Village: Putjou.,Lean1985Vol02,p.43
kheh1237-3,Ndrehet,kheh1237,Khehek,tlx,Papunesia,-2.06626,146.746,Austronesian,,Blust2021,"pp.24, 25, 30, 31, 37"
kibi1239-1,Porome,kibi1239,Kibiri,prm,Papunesia,-7.45276,144.296,Kibiri,,Petterson2010Porome,p.26
kili1267-1,Kilivila,kili1267,Kilivila,kij,Papunesia,-8.72574,151.072,Austronesian,26 CSQs.,Lean1986Vol06,p.89
kilm1241-1,Kilmeri,kilm1241,Kilmeri,kih,Papunesia,-2.88607,141.191,Border,,Laycock1970D03,p.414
kima1246-1,Kimaghama,kima1246,Kimaama,kig,Papunesia,-8.01899,138.355,Kolopom,,Galis1955,p.169
kina1251-1,Kinalakna,kina1251,Kinalakna,kco,Papunesia,-6.05862,147.442,Nuclear Trans New Guinea,,Smith1988,p.81
kire1240-1,Giri,kire1240,Kire,geb,Papunesia,-4.25927,144.711,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
kire1240-2,Giri (from CSQs),kire1240,Kire,geb,Papunesia,-4.25927,144.711,Lower Sepik-Ramu,5 CSQs,LeanMadang,p.6
kire1240-3,Giri (Giri village),kire1240,Kire,geb,Papunesia,-4.25927,144.711,Lower Sepik-Ramu,SIL Word List (1975). Village: Giri.,LeanMadang,p.6
kire1240-4,Giri (Tung village),kire1240,Kire,geb,Papunesia,-4.25927,144.711,Lower Sepik-Ramu,SIL Word List (1975). Village: Tung.,LeanMadang,p.6
kire1240-5,Kire,kire1240,Kire,geb,Papunesia,-4.25927,144.711,Lower Sepik-Ramu,,Stanhope1972,p.68
kiss1246-1,Kis,kiss1246,Kis,kis,Papunesia,-3.83909,143.96,Austronesian,,Laycock1971D25,p.3488
kiss1246-2,Kis,kiss1246,Kis,kis,Papunesia,-3.83909,143.96,Austronesian,,Laycock1976,p.416
kobo1249-1,Kobon,kobo1249,Kobon,kpw,Papunesia,-5.16446,144.46,Nuclear Trans New Guinea,SIL Word List (1975).,LeanMadang,pp.34-35
kode1237-1,Kodeoha,kode1237,Kodeoha,vko,Papunesia,-3.39566,120.937,Austronesian,,Mead1999,pp.155-159
kohi1250-1,Seruyan,kohi1250,Kohin,kkx,Papunesia,-1.43973,111.905,Austronesian,,Iper2003,p.34
koit1244-1,Koita,koit1244,Koitabu,kqi,Papunesia,-9.36877,147.079,Koiarian,"3 CSQs. Villages: Papa, Kilakila, Kido.",Lean1986Vol07,p.48
koit1244-2,Koita (Papa village),koit1244,Koitabu,kqi,Papunesia,-9.36877,147.079,Koiarian,S.I.L word list (1974). Village: Papa.,Lean1986Vol07,p.48
koke1241-1,Uwimerah (observation post),koke1241,Kokenop Mandobo,,Papunesia,-5.551923,140.598971,Nuclear Trans New Guinea,,Stokhof1982Vol5.1,p.130
suab1238-1,Sámálèk,suab1238,Suabo,szp,Papunesia,-2.07971,132.157,Inanwatan,,Galis1955,p.136
koli1253-1,Tawlet/Kalibugan,koli1253,Kolibugan Subanon,skn,Papunesia,7.77212,122.567,Austronesian,,Lobel2013,pp.319-356
koli1253-2,Western Kolibugan,koli1253,Kolibugan Subanon,skn,Papunesia,7.77212,122.567,Austronesian,,Lobel2013,pp.319-356
kolo1267-1,Kolom,kolo1267,Kolom,klm,Papunesia,-5.57832,146.212,Nuclear Trans New Guinea,SIL Word List (undated). Village: Singor.,LeanMadang,p.74
kolo1267-2,Langtub,kolo1267,Kolom,klm,Papunesia,-5.57832,146.212,Nuclear Trans New Guinea,,Ray1919,p.329
kolp1236-1,Kol,kolp1236,Kol (Papua New Guinea),kol,Papunesia,-5.21042,151.583,Kol (Papua New Guinea),"SIL Word List, 1981. Natuve Catholic Mission.",Lean1985Vol04,p.34
komb1272-1,Kombio,komb1272,Kombio,xbi,Papunesia,-3.48467,142.694,Nuclear Torricelli,SIL Word List (1968). Yassip Catholic Mission.,LeanEastSepik,p.1
komb1272-2,Kombio,komb1272,Kombio,xbi,Papunesia,-3.48467,142.694,Nuclear Torricelli,,Laycock1970D05,p.704
komb1273-1,Komba,komb1273,Komba,kpf,Papunesia,-6.16163,147.28,Nuclear Trans New Guinea,,Smith1988,pp.81-82
komb1273-2,Komba (from CSQs),komb1273,Komba,kpf,Papunesia,-6.16163,147.28,Nuclear Trans New Guinea,"8 CSQs. Villages: Indagen, Kopa,Sikam, Ununu, Sape.",LeanMorobe,p.18
komb1273-3,Komba (Konge village),komb1273,Komba,kpf,Papunesia,-6.16163,147.28,Nuclear Trans New Guinea,1 IMP/SIL (1978). Village: Konge (West-Central d.).,LeanMorobe,p.18
komb1274-1,Kombai,komb1274,Kombai,tyn,Papunesia,-5.54543,139.902,Nuclear Trans New Guinea,,deVries1993,pp.40-41
komi1271-1,Iski (Kominimung 1 village),komi1271,Kominimung,xoi,Papunesia,-4.68537,144.783,Lower Sepik-Ramu,,Tousch2013,
komo1261-1,Komodo,komo1261,Komodo,kvh,Papunesia,-8.64518,119.477,Austronesian,,Verheijen1982,pp.204-222
kona1242-1,Konai,kona1242,Konai,kxw,Papunesia,-5.66011,142.069,East Strickland,SIL Word List (1981). Village: Sisinabi.,LeanWestern,p.10
kond1303-1,Kòndó,kond1303,Yaben (Konda),knd,Papunesia,-1.82635,132.06,Konda-Yahadian,,Galis1955,p.137
kono1269-1,Konomala (Konomala dialect),kono1269,Konomala,koa,Papunesia,-4.16184,152.87,Austronesian,2 CSQs. Village: Weilo.,Lean1985Vol01,p.55
kopa1248-1,Kopar,kopa1248,Kopar,xop,Papunesia,-3.98259,144.466,Lower Sepik-Ramu,SIL Word List (undated). Village: Singarin.,LeanEastSepik,p.58
kopa1248-2,Kopar,kopa1248,Kopar,xop,Papunesia,-3.98259,144.466,Lower Sepik-Ramu,,Laycock1971D24,p.3390
kora1294-1,Korafe,kora1294,Korafe-Yegha,kpr,Papunesia,-9.07,149.267,Nuclear Trans New Guinea,"6 CSQs. Villages: Tufi, Bauwame (2), Fofoma, Konambu, Rabade.",Lean1985Vol05,p.38
kora1294-2,Korafe (Mokorua dialect),kora1294,Korafe-Yegha,kpr,Papunesia,-9.07,149.267,Nuclear Trans New Guinea,SIL Word List (1975).,Lean1985Vol05,p.38
koro1313-1,Koromira,koro1313,Koromira,kqj,Papunesia,-6.39399,155.742,South Bougainville,,Rausch1912,p.964
kota1275-1,Dialect spoken in the West Kutei,kota1275,Kota Bangun Kutai Malay,mqg,Papunesia,-0.27049,116.297,Austronesian,,Stokhof1986Vol8,pp.203-204
kova1243-1,Kovai,kova1243,Kovai,kqb,Papunesia,-5.61712,147.862,Nuclear Trans New Guinea,,Smith1988,p.76
kova1243-2,Kovai (Arot village),kova1243,Kovai,kqb,Papunesia,-5.61712,147.862,Nuclear Trans New Guinea,Author’s Field Notes (1973). Village: Arot.,LeanMorobe,p.2
kova1243-3,Kovai (from CSQs),kova1243,Kovai,kqb,Papunesia,-5.61712,147.862,Nuclear Trans New Guinea,"3 CSQs. Villages: Aiyau (2), Mararamu.",LeanMorobe,p.2
kove1237-1,Kove-Kaliai (Kove dialect),kove1237,Kove,kvc,Papunesia,-5.58623,149.63,Austronesian,"6 CSQs, 1 IMP. Villages: Guhi, Somalani, Kou, Kapo, Nukakau, Kalapeai.",Lean1985Vol04,p.72
kowi1239-1,Kowiai,kowi1239,Kowiai,kwh,Papunesia,-4.21954,133.468,Austronesian,,Galis1955,p.134
kowi1239-2,Lakahia,kowi1239,Kowiai,kwh,Papunesia,-4.21954,133.468,Austronesian,,Galis1955,p.134
kowi1239-3,Lobo,kowi1239,Kowiai,kwh,Papunesia,-4.21954,133.468,Austronesian,,Ray1912,pp.340-341
kowi1239-4,Namatote,kowi1239,Kowiai,kwh,Papunesia,-4.21954,133.468,Austronesian,,Ray1912,pp.340-341
kris1246-1,I'saka,kris1246,I'saka,ksi,Papunesia,-2.80084,141.303,Sko,,Donohue2004Isaka,p.113
kris1246-2,Krisa,kris1246,I'saka,ksi,Papunesia,-2.80084,141.303,Sko,,Laycock1970D03,p.366
kuan1248-1,Blanchebucht,kuan1248,Kuanua,ksd,Papunesia,-4.30986,152.114,Austronesian,,Schnee1901,pp.247-248
kuan1248-2,Tolai,kuan1248,Kuanua,ksd,Papunesia,-4.30986,152.114,Austronesian,"115 CSQs, Field Notes: all dialect areas.",Lean1985Vol04,p.17
kube1244-1,Kube,kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Nuclear Trans New Guinea,,Smith1988,pp.78-79
kube1244-2,Kube (from CSQs),kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Nuclear Trans New Guinea,9 CSQs.,LeanMorobe,p.89
kube1244-3,Kube (Kobea village),kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Nuclear Trans New Guinea,SIL Word List (1976). Village: Kobea.,LeanMorobe,p.89
kube1244-4,Tobo,kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Nuclear Trans New Guinea,"2 CSQs. Villages: Siu, Lalang.",LeanMorobe,p.94
kube1244-5,Tobo,kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Nuclear Trans New Guinea,,Smith1988,p.86
kubo1242-1,Kubo (from Peter Dwyer and Monica Minnegal: System 1),kubo1242,Kubo,jko,Papunesia,-5.92584,142.183,East Strickland,Peter Dwyer and Monica Minnegal (1986-1987). Village: Gwaimasi. System 1 (more likely in concrete contexts),LeanWestern,pp.12-13
kubo1242-2,Kubo (from Peter Dwyer and Monica Minnegal: System 2),kubo1242,Kubo,jko,Papunesia,-5.92584,142.183,East Strickland,Peter Dwyer and Monica Minnegal (1986-1987). Village: Gwaimasi. System 2 (more likely in abstract contexts),LeanWestern,pp.12-13
kubo1242-3,Nomad (Kubo dialect),kubo1242,Kubo,jko,Papunesia,-5.92584,142.183,East Strickland,SIL (1971). Village: Mogwibi (Kubo d.).,LeanWestern,p.11
kubu1239-1,Kubo (Dusun Tuo),kubu1239,Kubu,kvb,Papunesia,-2.42661,102.193,Austronesian,,Anderbeck2008,pp.133-135 
kubu1239-2,Kubu (Bukit Tembesu),kubu1239,Kubu,kvb,Papunesia,-2.42661,102.193,Austronesian,,Anderbeck2008,pp.133-135 
kubu1239-3,Kubu (Pematang Kabau),kubu1239,Kubu,kvb,Papunesia,-2.42661,102.193,Austronesian,,Anderbeck2008,pp.133-135 
kubu1239-4,Kubu (Pematang Kolim),kubu1239,Kubu,kvb,Papunesia,-2.42661,102.193,Austronesian,,Anderbeck2008,pp.133-135 
kubu1239-5,Kubu (Tanjung Lebar),kubu1239,Kubu,kvb,Papunesia,-2.42661,102.193,Austronesian,,Anderbeck2008,pp.133-135 
kuij1237-1,Kujau,kuij1237,Kuijau,dkr,Papunesia,5.47179,116.108,Austronesian,,Lobel2016,pp.234-239
kuma1280-1,Chimbu (Dom Sub-dialect),kuma1280,Kuman,kue,Papunesia,-5.90586,144.977,Nuclear Trans New Guinea,8 CSQs.,Lean1986Vol09,p.63
kuma1280-2,Chimbu (Kuman Sub-dialect),kuma1280,Kuman,kue,Papunesia,-5.90586,144.977,Nuclear Trans New Guinea,60 CSQs.,Lean1986Vol09,p.63
kuma1280-3,Chimbu (Nagane dialect),kuma1280,Kuman,kue,Papunesia,-5.90586,144.977,Nuclear Trans New Guinea,S.I.L word list (1979). Village: Pompmeri.,Lean1986Vol09,p.65
kumu1247-1,Kumukio,kumu1247,Kumukio,kuo,Papunesia,-6.03128,147.411,Nuclear Trans New Guinea,,Smith1988,p.82
kuni1263-1,Kuni,kuni1263,Kuni,kse,Papunesia,-8.66368,146.874,Austronesian,S.I.L word list (1975). Taken at Bakoiudu.,Lean1986Vol07,p.26
kuni1265-1,Boadji,kuni1265,Kuni-Boazi,kvg,Papunesia,-6.97504,141.365,Anim,,Galis1955,p.167
kuni1265-2,Boazi (South Boazi dialect),kuni1265,Kuni-Boazi,kvg,Papunesia,-6.97504,141.365,Anim,SIL Word List (1975). Village: Boset (South Boazi d.).,Lean1986Vol12,p.34
kuni1267-1,Kunimaipa,kuni1267,Kunimaipa,kup,Papunesia,-8.09371,146.908,Goilalan,IMP/SIL Questionnaire (1978).,Lean1986Vol07,p.37
kuni1267-2,Kunimaipa,kuni1267,Kunimaipa,kup,Papunesia,-8.09371,146.908,Goilalan,,Smith1988,p.103
kuni1267-3,Kunimaipa (Central dialect),kuni1267,Kunimaipa,kup,Papunesia,-8.09371,146.908,Goilalan,1 CSQ. Village: Givena (Central dialect).,Lean1986Vol07,p.37
kunj1246-1,Sanana,kunj1246,Kánchá,pep,Papunesia,-8.92289,141.424,Yam,,Ray1923,p.343
kuot1243-1,Kuot,kuot1243,Kuot,kto,Papunesia,-3.06952,151.537,Kuot,"Field Notes, 1983. Village: Panaras.",Lean1985Vol01,p.37
kupa1239-1,Kupang Malay,kupa1239,Kupang Malay,mkn,Papunesia,-10.2526,123.63,Austronesian,,Paauw2009,p.190
kuri1260-1,Módàn,kuri1260,Nabi,nbn,Papunesia,-2.80683,134.098,Austronesian,,Galis1955,p.135
kurr1245-1,Koor,kurr1245,Kur,kuv,Papunesia,-5.34077,131.986,Austronesian,,Ribbe1903,pp.209-212
kurt1250-1,Ere-Lele-Gele'-Kuruti (Kuruti dialect),kurt1250,Kurti,ktm,Papunesia,-2.01187,147.036,Austronesian,"9 CSQs. Villages: Liap, Kari, Lomoei, Dekimbat.",Lean1985Vol02,p.36
kurt1250-2,Kuruti,kurt1250,Kurti,ktm,Papunesia,-2.01187,147.036,Austronesian,,Blust2021,"pp.25, 30, 31, 32, 37"
kwan1278-1,Kwanga,kwan1278,Kwanga,kwj,Papunesia,-3.74263,142.711,Sepik,,Laycock1970D06,p.744
kwan1278-2,Kwanga (Kamanakor village),kwan1278,Kwanga,kwj,Papunesia,-3.74263,142.711,Sepik,SIL (1975). Village: Kamanakor.,LeanEastSepik,p.7
kwan1278-3,Kwanga (Wosambu village),kwan1278,Kwanga,kwj,Papunesia,-3.74263,142.711,Sepik,SIL (1960). Village: Wosambu.,LeanEastSepik,p.7
kwat1244-1,Wabe (Mubu Village),kwat1244,Kwato,kop,Papunesia,-5.53799,145.629,Nuclear Trans New Guinea,,AnonymousRamuB,"pp.2, 6"
kwat1244-2,Waupe (Paraiye village),kwat1244,Kwato,kop,Papunesia,-5.53799,145.629,Nuclear Trans New Guinea,,Priestley1979,"pp.3, 8"
kwer1264-1,Kwerisa (Kai village),kwer1264,Kwerisa,kkb,Papunesia,-2.99145,138.135,Lakes Plain,,Briley1970,p.3
kwer1264-2,Kwerisa (Kaiy village),kwer1264,Kwerisa,kkb,Papunesia,-2.99145,138.135,Lakes Plain,,Manning1970,p.3
kwes1245-1,Kwèsten,kwes1245,Kwesten,kwt,Papunesia,-2.03622,138.853,Tor-Orya,,Galis1955,p.142
kwes1245-2,Kwesten (Holmafin/Bamnifarin),kwes1245,Kwesten,kwt,Papunesia,-2.03622,138.853,Tor-Orya,,Smits1994,pp.211-218
