ID,Name,Source,Pages,UltimateSource,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
goro1259-6,Limboto,Stokhof1983Vol7.1,p.33,,goro1259,Gorontalo,gor,Papunesia,0.62689,122.288,Austronesian
goro1261-1,Gorovu,Zgraggen1972,pp.215-219,,goro1261,Gorovu,grq,Papunesia,-4.52947,144.59,Lower Sepik-Ramu
goro1261-2,Yerany (Gorovu),Laycock1971D20,p.2816,,goro1261,Gorovu,grq,Papunesia,-4.52947,144.59,Lower Sepik-Ramu
gras1249-1,Koiari,Lean1986Vol07,p.51,S.I.L word list (1973). Village: Savetana.,gras1249,Grass Koiari,kbk,Papunesia,-9.51218,147.437,Koiarian
gres1240-1,Gresi,Purba2002,p.193,,gres1240,Gresi,grs,Papunesia,-2.72229,140.279,Nimboranic
guhu1244-1,Guhu-Samane,Smith1988,p.104,,guhu1244,Guhu-Samane,ghs,Papunesia,-7.99922,147.228,Nuclear Trans New Guinea
guhu1244-2,Guhu-Samane (from CSQs),LeanMorobe,p.70,6 CSQs.,guhu1244,Guhu-Samane,ghs,Papunesia,-7.99922,147.228,Nuclear Trans New Guinea
guhu1244-3,Guhu-Samane (from IMP/SIL),LeanMorobe,p.69,IMP/SIL (1978).,guhu1244,Guhu-Samane,ghs,Papunesia,-7.99922,147.228,Nuclear Trans New Guinea
guhu1244-4,Tahari,Chinnery1915,p.163,,guhu1244,Guhu-Samane,ghs,Papunesia,-7.99922,147.228,Nuclear Trans New Guinea
guma1255-1,Gumalu,Zgraggen1980Mabuso,p.92,,guma1255,Gumalu,gmu,Papunesia,-5.22189,145.618,Nuclear Trans New Guinea
guri1248-1,Kwomtari (Guriaso Community School),LeanSandaun,p.22,1 CSQ. Guriaso Community School.,guri1248,Guriaso,grx,Papunesia,-3.5718,141.597,Guriaso
guri1248-2,Guriaso,Baron1983,p.9,,guri1248,Guriaso,grx,Papunesia,-3.5718,141.597,Guriaso
gusa1246-1,Gusan,Smith1988,p.87,,gusa1246,Gusan,gsn,Papunesia,-6.28998,146.679,Nuclear Trans New Guinea
gwah1244-1,Gwahatike (Umboldi village),Carter2012,p.50,,gwah1244,Gwahatike,dah,Papunesia,-5.64555,146.455,Nuclear Trans New Guinea
haho1237-1,Hahon,Lean1985Vol03,p.33,"Allen and Hurd, SIL Wordlist (1963), Lalum Village.",haho1237,Hahon,hah,Papunesia,-5.59031,154.801,Austronesian
haho1237-2,Hahon (from CSQ),LeanBougainville,p.29,1 CSQ. Village: Puto.,haho1237,Hahon,hah,Papunesia,-5.59031,154.801,Austronesian
hako1237-1,Halia (Haku dialect),Lean1985Vol03,p.16,"12 CSQs. Villages: Lontis, Lemankoa, Lenmanmanu.",hako1237,Hakö,hao,Papunesia,-5.06832,154.594,Austronesian
hali1244-1,Halia (from SIL word list),Lean1985Vol03,p.16,"SIL Wordlist, Allen and Hurd (1963).",hali1244,Halia,hla,Papunesia,-5.26603,154.662,Austronesian
hali1244-2,Halia (Hanahan dialect),Lean1985Vol03,p.16,"13 CSQs. Villages: Hanahan, Hagus, Ketskets, Malasang.",hali1244,Halia,hla,Papunesia,-5.26603,154.662,Austronesian
hali1244-3,Hanahan,Schnee1901,p.270,,hali1244,Halia,hla,Papunesia,-5.26603,154.662,Austronesian
hamt1247-1,Hamtai,Lean1986Vol11,"pp.53, 60",[unknown],hamt1247,Hamtai,hmt,Papunesia,-7.54975,146.227,Angan
hamt1247-2,Hamtai,Smith1988,p.100,,hamt1247,Hamtai,hmt,Papunesia,-7.54975,146.227,Angan
hamt1247-3,Hamtai (from CSQs),LeanGulf,p.23,"3 CSQs. Villages: Piyu, Tawa, Andarora.",hamt1247,Hamtai,hmt,Papunesia,-7.54975,146.227,Angan
hamt1247-4,Hamtai (from SIL word list),LeanGulf,p.23,SIL Word List (undated).,hamt1247,Hamtai,hmt,Papunesia,-7.54975,146.227,Angan
hang1263-1,Hanga Hundi,Wendel1993,pp.122-124,,hang1263,Hanga Hundi,wos,Papunesia,-3.90364,142.849,Ndu
hano1246-1,"Pentecost or Whitsuntide, Arag",Codrington1885,"pp.232-233, 236, 440",,hano1246,Hano,lml,Papunesia,-15.5432,168.167,Austronesian
hanu1241-1,Maŋyan-Hanunoo,Arnaud1998,pp.863-878 [word list item numbers],,hanu1241,Hanunoo,hnn,Papunesia,12.4159,121.221,Austronesian
haru1244-1,Haruku,Stokhof1982Vol3.3,pp.147-148,,haru1244,Haruku,hrk,Papunesia,-3.57029,128.476,Austronesian
haru1244-2,Pelauw Haruku,Stokhof1982Vol3.3,p.121,,haru1244,Haruku,hrk,Papunesia,-3.57029,128.476,Austronesian
haru1245-1,Waibuk,Tonson1976,pp.100-103,,haru1245,Haruai,tmd,Papunesia,-5.09522,144.3375,Piawi
haru1245-2,Haruai (indigenous abstract system),Comrie1999,pp.81-82,,haru1245,Haruai,tmd,Papunesia,-5.09522,144.3375,Piawi
haru1245-3,Haruai (body-part counting system),Comrie1999,p.91,,haru1245,Haruai,tmd,Papunesia,-5.09522,144.3375,Piawi
hata1243-1,Hattam,Galis1955,p.138,,hata1243,Hatam,had,Papunesia,-1.13531,134.037,Hatam-Mansim
hata1243-2,Moiré,Galis1960,p.141,,hata1243,Hatam,had,Papunesia,-1.13531,134.037,Hatam-Mansim
hawa1245-1,Sandwich Islands,Codrington1885,"pp.227, 231",,hawa1245,Hawaiian,haw,Papunesia,19.6297,-155.43,Austronesian
herm1237-1,Louf,Schnee1901,p.278,,herm1237,Hermit,llf,Papunesia,-1.52891,145.075,Austronesian
hewa1241-1,Hewa (from SIL word list),LeanSouthernHighlands,p.1,SIL Word List (undated).,hewa1241,Hewa,ham,Papunesia,-5.03635,142.551,Sepik
hewa1241-2,Hewa (Wanakipe village),LeanSouthernHighlands,p.1,SIL Word List (1980). Village: Wanakipe.,hewa1241,Hewa,ham,Papunesia,-5.03635,142.551,Sepik
heyo1240-1,Heyo,LeanSandaun,p.35,SIL Word List (1980). Village: Wulbowe.,heyo1240,Heyo,auk,Papunesia,-3.83003,142.471,Nuclear Torricelli
heyo1240-2,Heyo,Laycock1967C11,p.56,,heyo1240,Heyo,auk,Papunesia,-3.83003,142.471,Nuclear Torricelli
hiri1237-1,Hiri Motu,Dutton1975,p.57,,hiri1237,Hiri Motu,hmo,Papunesia,-9.33333,147.083,Pidgin
hote1245-1,Hote,LeanMorobe,p.50,"2 CSQs. Villages: Hote, Yemli.",hote1245,Hote,hot,Papunesia,-7.07708,146.869,Austronesian
hote1245-2,Hote,Smith1988,p.74,,hote1245,Hote,hot,Papunesia,-7.07708,146.869,Austronesian
hote1245-3,Misim,LeanMorobe,p.51,SIL (1975). Village: Biaboli,hote1245,Hote,hot,Papunesia,-7.07708,146.869,Austronesian
hote1245-4,Misim,Smith1988,p.75,,hote1245,Hote,hot,Papunesia,-7.07708,146.869,Austronesian
huku1237-1,"Hukumina, Buru",Stokhof1982Vol3.4,pp.73-74,,huku1237,Hukumina,huw,Papunesia,-3.274,126.194,Austronesian
hula1239-1,Keapara (Hula dialect),Lean1986Vol07,p.74,17 CSQs. Village: Hula (17).,hula1239,Hula,hul,Papunesia,-9.99427,147.705,Austronesian
huli1244-1,Huli,Lean1986Vol10,p.18,31 CSQs. Villages throughout Huli region.,huli1244,Huli,hui,Papunesia,-5.97212,142.963,Nuclear Trans New Guinea
huli1244-2,Huli,Franklin2012,pp.46-47,,huli1244,Huli,hui,Papunesia,-5.97212,142.963,Nuclear Trans New Guinea
hume1246-1,Humene,Lean1986Vol07,p.55,S.I.L word list (1973). Village: Londairi.,hume1246,Humene,huf,Papunesia,-9.70693,147.562,Kwalean
hunj1241-1,Hunjara,Lean1985Vol05,p.28,"3 CSQs. Villages: Sairope, Ajeka, Papaki.",hunj1241,Hunjara-Kaina Ke,hkk,Papunesia,-8.92,147.9,Nuclear Trans New Guinea
hunj1241-2,Hunjara,Chinnery1915,pp.167-168,,hunj1241,Hunjara-Kaina Ke,hkk,Papunesia,-8.92,147.9,Nuclear Trans New Guinea
hunj1241-3,Hunjara (Waju village),Lean1985Vol05,p.28,1 CSQ. Village: Waju.,hunj1241,Hunjara-Kaina Ke,hkk,Papunesia,-8.92,147.9,Nuclear Trans New Guinea
iaai1238-1,ia·i,Grace1955pdfMisc,p.17 [of pdf],,iaai1238,Iaai,iai,Papunesia,-20.6301,166.59,Austronesian
iama1237-1,Yamalele,Lean1986Vol06,p.74,S.I.L word list (1970). Village: Ubutala.,iama1237,Iamalele,yml,Papunesia,-9.45005,150.573,Austronesian
iatm1242-1,Iatmul,Zgraggen1972,pp.215-219,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-10,Torembi,Staalsen1975,p.14,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-11,Gaikorobi,Staalsen1975,p.14,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-2,Iatmul (from IMP/SIL),LeanEastSepik,pp.46-47,IMP/SIL Questionnaire (1978).,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-3,Iatmul (Malingei village),LeanEastSepik,p.47,Author’s Field Notes (1976). Village: Malingei.,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-4,Iatmul (Nyaura dialect),LeanEastSepik,p.48,12 CSQs. Nyaura d. region.,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-5,Iatmul (Nyaura dialect),Laycock1965,pp.173-174,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-6,Iatmul (Palimbei dialect),LeanEastSepik,p.48,28 CSQs. Palimbei d. region.,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-7,Kaiserin Augusta River (2),Ray1919,p.330,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-8,Iatmul,Staalsen1975,p.14,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
iatm1242-9,Yamok,Staalsen1975,p.14,,iatm1242,Iatmul,ian,Papunesia,-4.30064,143.316,Ndu
ibal1244-1,Ibaloy,Vanoverbergh1937,"pp.115, 121",,ibal1244,Ibaloi,ibl,Papunesia,16.4263,120.695,Austronesian
iban1264-1,Iban (Sea-Dayak),Urquhart1955,p.195,,iban1264,Iban,iba,Papunesia,2.09041,112.934,Austronesian
iban1264-2,Sibuyau,Ray1913,p.58,,iban1264,Iban,iba,Papunesia,2.09041,112.934,Austronesian
iban1267-1,Ibanag,Vanoverbergh1937,"pp.112, 118",,iban1267,Ibanag,ibg,Papunesia,17.4201,121.891,Austronesian
ibuu1240-1,Ibu,Fortgens1905,p.34,,ibuu1240,Ibu,ibu,Papunesia,1.50556,127.542,North Halmahera
idaa1241-1,Begak,Lobel2016,pp.234-239,,idaa1241,Ida'an,dbj,Papunesia,5.29059,118.515,Austronesian
idaa1241-2,Idaan,Lobel2016,pp.234-239,,idaa1241,Ida'an,dbj,Papunesia,5.29059,118.515,Austronesian
idaa1241-3,Sungai Seguliud,Lobel2016,pp.234-239,,idaa1241,Ida'an,dbj,Papunesia,5.29059,118.515,Austronesian
idii1243-1,Idi (Dimiri village),Lean1986Vol12,p.62,SIL Word List (1975). Village: Dimiri.,idii1243,Idi-Taeme,idi,Papunesia,-8.75976,142.301,Pahoturi
idii1243-2,Idi (Malam village),Lean1986Vol12,p.62,1 CSQ. Village: Malam.,idii1243,Idi-Taeme,idi,Papunesia,-8.75976,142.301,Pahoturi
idun1242-1,Iduna,Lean1986Vol06,p.69,S.I.L word list (1964?). Village: Wakonai.,idun1242,Iduna,viv,Papunesia,-9.34361,150.24,Austronesian
igan1243-1,Iski (Igana village),Tousch2013,,,igan1243,Igana,igg,Papunesia,-4.70942,144.841,Lower Sepik-Ramu
ihaa1241-1,Kapauer,Ray1912,pp.340-341,,ihaa1241,Iha,ihp,Papunesia,-2.81013,132.271,West Bomberai
ihaa1241-2,Kapaur,Galis1955,p.134,,ihaa1241,Iha,ihp,Papunesia,-2.81013,132.271,West Bomberai
ihaa1241-3,ʔiha or kapaur,Grace1955pdf50,p.55 [of pdf],,ihaa1241,Iha,ihp,Papunesia,-2.81013,132.271,West Bomberai
ikob1240-1,Baina,Bullock2015,p.47,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-2,Faia (Wantobari),Bullock2015,p.41,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-3,Ikobi,Lean1986Vol11,"pp.16, 40",[unknown],ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-4,Komaio,Bullock2015,p.47,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-5,Kuri,Bullock2015,p.41,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-6,Moka,Bullock2015,p.41,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
ikob1240-7,Sorobo,Bullock2015,p.47,,ikob1240,Ikobi,meb,Papunesia,-7.30342,143.618,Turama-Kikori
iliu1237-1,Iliun,Taber1993,pp.418-419,,iliu1237,Ili'uun,ilu,Papunesia,-7.84385,125.902,Austronesian
ilok1237-1,Iloko,Vanoverbergh1937,"pp.113, 119",,ilok1237,Iloko,ilo,Papunesia,15.9361,120.993,Austronesian
ilon1239-1,Egongot,Scheerer1911,pp.48-49,,ilon1239,Ilongot,ilk,Papunesia,16.3785,121.547,Austronesian
ilon1239-2,Ilongot,Vanoverbergh1937,"pp.115, 121, 196-197",,ilon1239,Ilongot,ilk,Papunesia,16.3785,121.547,Austronesian
imbo1238-1,Imbongu,Stefaniw1987,p.28,,imbo1238,Imbongu,imo,Papunesia,-6.13629,144.026,Nuclear Trans New Guinea
imon1245-1,Imonda,Laycock1970D13,p.1772,,imon1245,Imonda,imn,Papunesia,-3.31228,141.171,Border
imro1237-1,Imroing,Taber1993,pp.418-419,,imro1237,Imroing,imr,Papunesia,-7.96772,129.651,Austronesian
inap1241-1,Itutang,Zgraggen1972,pp.215-218,,inap1241,Itutang-Inapang,mzu,Papunesia,-4.67614,144.9,Lower Sepik-Ramu
inap1241-2,Midsivindi,Zgraggen1972,pp.215-218,,inap1241,Itutang-Inapang,mzu,Papunesia,-4.67614,144.9,Lower Sepik-Ramu
indo1317-1,Bajo,Stokhof1985Vol7.4,p.288,,indo1317,Indonesian Bajau,bdl,Papunesia,-3.68664,122.253,Austronesian
indo1317-2,Bajo (Posiposi village),Teljeur1982,pp.145-146,,indo1317,Indonesian Bajau,bdl,Papunesia,-3.68664,122.253,Austronesian
indo1317-3,Sama Sulsel,Arnaud1998,pp.863-879 [word list item numbers],,indo1317,Indonesian Bajau,bdl,Papunesia,-3.68664,122.253,Austronesian
indo1317-4,Sama Sulut,Arnaud1998,pp.863-877 [word list item numbers],,indo1317,Indonesian Bajau,bdl,Papunesia,-3.68664,122.253,Austronesian
ineb1235-1,Oni,Laycock1967C06,p.26,,ineb1235,Inebu One,oin,Papunesia,-3.38015,141.892,Nuclear Torricelli
inla1260-1,Inlaod Tinggian (Itneg),Walton2003Danglas,pp.3-7,,inla1260,Inlaod Itneg,iti,Papunesia,17.61752,120.65389,Austronesian
inla1260-2,"Inlaod, Itneg",Walton2003Dalayap,pp.3-7,,inla1260,Inlaod Itneg,iti,Papunesia,17.61752,120.65389,Austronesian
inok1238-1,Yate,Scott1978,"pp.181, 182, 188, 193, 194",,inok1238,Inoke-Yate,ino,Papunesia,-6.32311,145.539,Nuclear Trans New Guinea
inok1238-2,Yate (Yate sub-dialect),Lean1986Vol08,p.46,S.I.L. word list (1975).,inok1238,Inoke-Yate,ino,Papunesia,-6.32311,145.539,Nuclear Trans New Guinea
ipik1244-1,Ipiko,Petterson2007,"pp.19, 24, 26, 29, 31, 32",,ipik1244,Ipiko,ipo,Papunesia,-7.37424,144.863,Anim
ipil1240-1,Ipili,Lean1986Vol09,pp.17-18,"5 CSQs. Villages: Paware, Anawe, Alipis, Tompena, (Yuyane).",ipil1240,Ipili,ipi,Papunesia,-5.42586,143.089,Nuclear Trans New Guinea
ipil1240-2,Ipili,Franklin2012,pp.46-47,,ipil1240,Ipili,ipi,Papunesia,-5.42586,143.089,Nuclear Trans New Guinea
irar1238-1,Irutu,Galis1955,p.135,,irar1238,Irarutu,irh,Papunesia,-2.94438,133.586,Austronesian
irar1238-2,Kasira,Grace1955pdf50,pp.97-98,,irar1238,Irarutu,irh,Papunesia,-2.94438,133.586,Austronesian
irar1238-3,kaˈsira (Babo),Grace1955pdf50,p.55 [of pdf],,irar1238,Irarutu,irh,Papunesia,-2.94438,133.586,Austronesian
ires1239-1,"Humuku – Irege, Irisami tribe, south Cinderawasih Bay (Irian Jay)",Stokhof1987Vol11,p.250,,ires1239,Yerisiam,ire,Papunesia,-3.62803,135.025,Austronesian
ires1239-2,Irésim,Galis1955,p.141,,ires1239,Yerisiam,ire,Papunesia,-3.62803,135.025,Austronesian
ires1239-3,Irsam,Stokhof1983Vol5.2,p.192,,ires1239,Yerisiam,ire,Papunesia,-3.62803,135.025,Austronesian
irig1242-1,Iriga Bicol,Anonymous1984Bicol,pp.2-5,,irig1242,Iriga Bicolano,bto,Papunesia,13.3896,123.331,Austronesian
isab1240-1,Isabi,Zgraggen1980SouthernAdelbert,p.46,,isab1240,Isabi,isa,Papunesia,-5.83809,145.462,Nuclear Trans New Guinea
iseb1246-1,Isebe,Zgraggen1980Mabuso,p.92,,iseb1246,Isebe,igo,Papunesia,-5.20719,145.691,Nuclear Trans New Guinea
isir1237-1,Sabéri,Galis1955,p.143,,isir1237,Isirawa,srl,Papunesia,-1.88775,138.595,Greater Kwerba
isir1237-2,Saberri,Stokhof1983Vol5.2,p.78,,isir1237,Isirawa,srl,Papunesia,-1.88775,138.595,Greater Kwerba
isna1241-1,Isneg,Vanoverbergh1937,"pp.113, 119",,isna1241,Isnag,isd,Papunesia,18.2139,121.16,Austronesian
iter1241-1,Iteri,Conrad1975,pp.21-24,,iter1241,Iteri,itr,Papunesia,-4.11998,141.585,Left May
iter1241-2,Rocky Peak,LeanEastSepik,p.13,SIL Word List (undated). Village: Iwau.,iter1241,Iteri,itr,Papunesia,-4.11998,141.585,Left May
iter1241-3,Rocky Peak,Conrad1975,pp.21-24,,iter1241,Iteri,itr,Papunesia,-4.11998,141.585,Left May
iter1241-4,Yinibu,Laycock1971D28,p.3980,,iter1241,Iteri,itr,Papunesia,-4.11998,141.585,Left May
iter1241-5,Yenabi (Green R. Patrol Report 4-69/70),Laycock1970D16,pp.2278-2282,,iter1241,Iteri,itr,Papunesia,-4.11998,141.585,Left May
itik1240-1,Itik,Smits1994,pp.211-218,,itik1240,Itik,itx,Papunesia,-2.18342,139.341,Tor-Orya
iwak1237-1,I-wak (Labeng),Kamp1986,pp.3-7,,iwak1237,I-Wak,iwk,Papunesia,16.30448,120.78633,Austronesian
iwal1237-1,Kaiwa,LeanMorobe,p.52,IMP/SIL Questionnaire (1978).,iwal1237,Iwal,kbm,Papunesia,-7.20938,146.983,Austronesian
iwal1237-2,Kaiwa,Smith1988,p.55,,iwal1237,Iwal,kbm,Papunesia,-7.20938,146.983,Austronesian
iwam1256-1,Iwam,Laycock1971D32,p.4548,,iwam1256,Iwam,iwm,Papunesia,-4.27346,141.817,Sepik
iwur1240-1,Uwimerah Proa Bivouac,Stokhof1982Vol5.1,pp.126-127,,iwur1240,Morop-Dintere,iwo,Papunesia,-5.11036,140.823,Nuclear Trans New Guinea
iyoo1238-1,Nahu,LeanMadang,p.73,SIL Word List (1967). Village: Wamunti.,iyoo1238,Iyo,nca,Papunesia,-5.84161,146.092,Nuclear Trans New Guinea
jair1235-1,Jair Awyu/Ujung Kia,Lebold2013,p.43,,jair1235,Kia River Awyu,awv,Papunesia,-6.79732,140.104,Nuclear Trans New Guinea
jaku1244-1,Benua Jakun,Noone1939,pp.147-149,,jaku1244,Jakun,jak,Eurasia,2.64582,103.342,Austronesian
java1254-1,Java [from Mr. Wallace],Codrington1885,p.231,,java1254,Javanese,jav,Papunesia,-7.001,109.287,Austronesian
jili1241-1,Bara,Daniels2014Item584,p.48,,jili1241,Jilim,jil,Papunesia,-5.56611,145.706,Nuclear Trans New Guinea
jili1241-2,Jilim,Zgraggen1980RaiCoast,p.92,,jili1241,Jilim,jil,Papunesia,-5.56611,145.706,Nuclear Trans New Guinea
juwa1238-1,Muniwara,LeanEastSepik,p.40,2 CSQs. Village: Palpul.,juwa1238,Juwal,mwb,Papunesia,-3.78596,143.681,Nuclear Torricelli
juwa1238-2,Muniwara,Laycock1971D36,p.5358,,juwa1238,Juwal,mwb,Papunesia,-3.78596,143.681,Nuclear Torricelli
kabu1249-1,Benawa,deVries2004,p.154,,kabu1249,Kaburi,uka,Papunesia,-1.92547,132.528,South Bird's Head Family
kada1286-1,Kadai,Stokhof1980Vol2,p.33,,kada1286,Kadai,kzd,Papunesia,-1.74547,125.142,Austronesian
kafo1240-1,Kafoa,Baird2017,p.83,,kafo1240,Kafoa,kpu,Papunesia,-8.36572,124.446,Timor-Alor-Pantar
kaia1245-1,Kaian,Zgraggen1972,pp.215-219,,kaia1245,Kaian,kct,Papunesia,-4.06543,144.756,Lower Sepik-Ramu
kaid1239-1,Kaidipang,Stokhof1983Vol7.1,pp.234-235,,kaid1239,Kaidipang,kzp,Papunesia,0.85641,123.217,Austronesian
kaie1237-1,Kaiep,Laycock1976,p.416,,kaie1237,Kaiep,kbw,Papunesia,-3.70524,143.884,Austronesian
kaie1237-2,Kaiep (from CSQ),LeanEastSepik,p.38,1 CSQ. Village: Kaiep.,kaie1237,Kaiep,kbw,Papunesia,-3.70524,143.884,Austronesian
kaie1237-3,Kaiep (from SIL word list),LeanEastSepik,p.38,SIL (1977). Village: Kaiep.,kaie1237,Kaiep,kbw,Papunesia,-3.70524,143.884,Austronesian
kaie1237-4,Terebu (Kaiep),Laycock1971D35,p.5204,,kaie1237,Kaiep,kbw,Papunesia,-3.70524,143.884,Austronesian
kair1263-1,Kairiru,Laycock1971D36,p.5438,,kair1263,Kairiru,kxa,Papunesia,-3.34608,143.558,Austronesian
kair1263-2,Kairiru,Laycock1976,p.416,,kair1263,Kairiru,kxa,Papunesia,-3.34608,143.558,Austronesian
kair1263-3,Kairiru (from CSQs),LeanEastSepik,p.34,"3 CSQs. Villages: Koragur, Rumlal, Sham.",kair1263,Kairiru,kxa,Papunesia,-3.34608,143.558,Austronesian
kair1263-4,Kairiru (Koragur village),LeanEastSepik,p.34,SIL (1976). Village: Koragur.,kair1263,Kairiru,kxa,Papunesia,-3.34608,143.558,Austronesian
kair1263-5,Kairiru,Grace1955pdf42,p.37,,kair1263,Kairiru,kxa,Papunesia,-3.34608,143.558,Austronesian
kais1235-1,Mintámáni,Galis1955,p.137,,kais1235,Kais,kzm,Papunesia,-1.78077,132.312,South Bird's Head Family
kaja1250-1,Kejaman,Urquhart1955,pp.195-196,,kaja1250,Kajaman,kag,Papunesia,2.78613,113.886,Austronesian
kala1256-1,Kálábrá,Galis1955,p.136,,kala1256,Kalabra,kzz,Papunesia,-1.43074,131.617,West Bird's Head
kala1377-1,Saibai,Ray1912,pp.340-341,,kala1377,Kala Lagaw Ya,mwp,Australia,-10.6748,142.196,Pama-Nyungan
kala1377-2,Tauan,Codrington1885,p.222,,kala1377,Kala Lagaw Ya,mwp,Australia,-10.6748,142.196,Pama-Nyungan
kala1391-1,Murut Kalabakan,Lobel2016,pp.234-239,,kala1391,Kalabakan,kve,Papunesia,4.53605,117.317,Austronesian
kala1397-1,Asai,Aufenanger1960,p.248,,kala1397,Kalam,kmh,Papunesia,-5.25216,144.585,Nuclear Trans New Guinea
kala1397-2,Kalam (Gabun village),LeanMadang,p.36,SIL Word List (1975). Village: Gabun.,kala1397,Kalam,kmh,Papunesia,-5.25216,144.585,Nuclear Trans New Guinea
kala1397-3,Kalam (Miami village),LeanMadang,p.36,IMP/SIL Questionnaire (1978); 1 CSQ. Village: Miami.,kala1397,Kalam,kmh,Papunesia,-5.25216,144.585,Nuclear Trans New Guinea
kalo1262-1,Kalau,Laycock1970D08,p.1116,,kalo1262,Kalou,ywa,Papunesia,-3.93985,142.217,Sepik
kalu1247-1,Toraja (Kalumpaŋ dialect),Arnaud1998,pp.863-879 [word list item numbers],,kalu1247,Kalumpang,kli,Papunesia,-2.33388,119.474,Austronesian
kalu1248-1,Kaluli,Lean1986Vol10,"pp.23, 52",[unknown],kalu1248,Kaluli,bco,Papunesia,-6.45932,142.788,Bosavi
kalu1248-2,Kaluli (Bono village),LeanSouthernHighlands,p.8,SIL Word List (undated). Village: Bono.,kalu1248,Kaluli,bco,Papunesia,-6.45932,142.788,Bosavi
kalu1248-3,Kaluli (Tapili village),LeanSouthernHighlands,p.8,SIL Word List (undated). Village: Tapili.,kalu1248,Kaluli,bco,Papunesia,-6.45932,142.788,Bosavi
kama1360-1,Kamasa,Smith1988,p.100,,kama1360,Kamasa,klp,Papunesia,-6.97411,146.20797,Angan
kama1362-1,Rumakai Seram,Stokhof1982Vol3.3,p.100,,kama1362,Kamarian,kzx,Papunesia,-3.40779,128.526,Austronesian
kama1363-1,Kamayo,Zorc1972Kamayo,"pp.11, 14, 25, 70 [of pdf]",,kama1363,Kamayo,kyk,Papunesia,8.10796,126.314,Austronesian
kama1365-1,Kafe (Alor),Stokhof1983Vol6,p.332,,kama1365,Kamang,woi,Papunesia,-8.26897,124.792,Timor-Alor-Pantar
kama1367-1,Kamasau,LeanEastSepik,p.39,SIL Word List (1980). Village: Tring,kama1367,Kamasau,kms,Papunesia,-3.8503,143.842,Nuclear Torricelli
kama1367-2,Sagi (Kamasau),Laycock1971D34,p.5102,,kama1367,Kamasau,kms,Papunesia,-3.8503,143.842,Nuclear Torricelli
kama1370-1,Kamano,Scott1978,"pp.181, 182, 188, 193, 194",,kama1370,Kamano,kbq,Papunesia,-6.25829,145.728,Nuclear Trans New Guinea
kama1370-2,Kamano (from CSQs),Lean1986Vol08,p.30,40 CSQs.,kama1370,Kamano,kbq,Papunesia,-6.25829,145.728,Nuclear Trans New Guinea
kama1370-3,Kamano (from IMP/SIL),Lean1986Vol08,p.30,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Hogu village, gives identical data for 1 to 5, and 10.",kama1370,Kamano,kbq,Papunesia,-6.25829,145.728,Nuclear Trans New Guinea
kama1374-1,"Yate (3 sub-dialect areas) [data correspond to three Glottocodes: kani1286, keya1238, inok1238]",Lean1986Vol08,p.46,11 CSQs. Villages within the 3 sub-dialect areas.,kama1374,Kamano-Yagaria,,,-6.296611618,145.5584545,Nuclear Trans New Guinea
kamb1299-1,Sumba,Stokhof1983Vol6,pp.152-153,,kamb1299,Kambera,xbr,Papunesia,-9.88447,120.235,Austronesian
kamb1302-1,Gampoka,Grace1955pdf50,p.55 [of pdf],,kamb1302,Kamberau,irx,Papunesia,-3.53189,133.518,Austronesian
kamb1302-2,i·ria - inare village (= Berdaba),Grace1955pdf50,p.55 [of pdf],,kamb1302,Kamberau,irx,Papunesia,-3.53189,133.518,Austronesian
kamo1255-1,Angadi,Ray1912,pp.340-341,,kamo1255,Kamoro,kgq,Papunesia,-4.30433,135.883,Nuclear Trans New Guinea
kamo1255-2,Goreda,Ray1912,pp.340-341,,kamo1255,Kamoro,kgq,Papunesia,-4.30433,135.883,Nuclear Trans New Guinea
kamo1255-3,Kamoro Jamur,Galis1955,p.166,,kamo1255,Kamoro,kgq,Papunesia,-4.30433,135.883,Nuclear Trans New Guinea
